choice_id,milestone_id,object_name,route_id,timestamp,trace_id,session_id,player_id,session_start_time,session_end_time,state_SCORE_COMMUNITY_WARNING,state_SCORE_HELP_SEEKING,state_SCORE_INFORMATION_VERIFICATION,state_SCORE_PRESSURE_RESISTANCE,state_SCORE_RISK_RECOGNITION,email,trace_category
1,0,m0_email_checkin,CH1_M0_R0_BB_1,2026-05-31 04:01:56.591,TRACE_READ_RELEVANT_INFO,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,60.0,56.0,50.0,50.0,player3@gmail.com,safe
1,0,m0_guard,CH1_M0_R0_BB_3,2026-05-31 04:02:38.510,TRACE_ASK_PERSON,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,58.0,50.0,50.0,player3@gmail.com,safe
1,0,m0_linh_askgroup,CH1_M0_R0_BB_4,2026-05-31 04:06:46.527,TRACE_ASK_PERSON,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,54.0,50.0,48.0,player3@gmail.com,safe
2,0,m1_roommate_askdoc,CH1_M0_R0_BB_13,2026-05-31 04:10:49.333,TRACE_ASK_PERSON,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,39.0,42.0,41.0,player3@gmail.com,safe
2,1,m1_link_freedoc,CH1_M1_R2_BB_2,2026-05-31 04:11:09.050,TRACE_REFUSE_RISKY_REQUEST,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,36.0,42.0,35.0,player3@gmail.com,safe
1,1,m2_shipper_call,CH1_M1_R0_BB_3,2026-05-31 04:14:18.658,TRACE_TRANSFER_MONEY,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,21.0,34.0,28.0,player3@gmail.com,risky
1,2,m2_app_checkorder,CH1_M2_R1_BB_3,2026-05-31 04:15:18.824,TRACE_INSPECT_SOURCE,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,16.0,34.0,25.0,player3@gmail.com,safe
3,2,m3_namchat_borrowmoney,CH1_M2_R0_BB_3,2026-05-31 04:15:40.031,TRACE_DETECT_RED_FLAG,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,9.0,34.0,21.0,player3@gmail.com,safe
3,3,m3_namchat_borrowmoney,CH1_M3_TC_1,2026-05-31 04:15:48.590,TRACE_REFUSE_RISKY_REQUEST,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,0.0,30.0,15.0,player3@gmail.com,safe
2,3,m3_classgroup,CH1_M3_R0_BB_2,2026-05-31 04:16:20.140,TRACE_WARN_OTHERS,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,65.0,0.0,24.0,5.0,player3@gmail.com,safe
3,3,m4_email_scholarship_askroomate,CH1_M3_R0_BB_5,2026-05-31 04:16:53.429,TRACE_ASK_PERSON,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,50.0,50.0,50.0,50.0,player3@gmail.com,safe
1,4,m4_email_scholarship,CH1_M4_R3_BB_1,2026-05-31 04:17:01.759,TRACE_INSPECT_SOURCE,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,50.0,52.0,50.0,50.0,player3@gmail.com,safe
2,4,m4_email_scholarship,CH1_M4_R3_BB_2,2026-05-31 04:17:10.733,TRACE_REFUSE_RISKY_REQUEST,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,55.0,54.0,50.0,50.0,player3@gmail.com,safe
1,4,m4_classgroup,CH1_M4_R0_BB_0,2026-05-31 04:17:15.471,TRACE_WARN_OTHERS,7ba9fd458aca41e6b3a5f0925ea27c6e,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 04:01:33.532,2026-05-31 04:17:23.857,50.0,60.0,56.0,50.0,50.0,player3@gmail.com,safe
1,0,m0_email_checkin,CH1_M0_R0_BB_1,2026-05-31 08:46:28.079,TRACE_READ_RELEVANT_INFO,8e53c404a4284916a4b280a3b696791f,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:45:57.766,2026-05-31 08:49:15.236,50.0,70.0,46.0,42.0,44.0,player4@gmail.com,safe
1,0,m0_email_checkin,CH1_M0_R0_BB_1,2026-05-31 03:52:08.686,TRACE_READ_RELEVANT_INFO,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,80.0,56.0,48.0,56.0,player3@gmail.com,safe
1,0,m0_guard,CH1_M0_R0_BB_3,2026-05-31 03:58:10.195,TRACE_ASK_PERSON,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,85.0,58.0,48.0,56.0,player3@gmail.com,safe
1,0,m0_linh_askgroup,CH1_M0_R0_BB_4,2026-05-31 04:00:26.252,TRACE_ASK_PERSON,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,85.0,63.0,48.0,59.0,player3@gmail.com,safe
1,0,m1_link_freedoc,CH1_M0_R0_BB_13,2026-05-31 04:07:58.848,TRACE_OPEN_UNVERIFIED_LINK,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,50.0,50.0,50.0,50.0,player3@gmail.com,risky
1,1,m1_freedoc_login,CH1_M1_R1_BB_1,2026-05-31 04:08:26.023,TRACE_SUBMIT_CREDENTIAL,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,50.0,52.0,50.0,50.0,player3@gmail.com,neutral
3,1,m2_shipper_call,CH1_M1_R0_BB_3,2026-05-31 04:10:54.767,TRACE_ASK_PERSON,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,55.0,54.0,50.0,50.0,player3@gmail.com,safe
1,2,m2_shipper_call,CH1_M2_TC_1,2026-05-31 04:11:15.679,TRACE_TRANSFER_MONEY,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,60.0,56.0,50.0,50.0,player3@gmail.com,risky
1,2,m2_app_checkorder,CH1_M2_R1_BB_3,2026-05-31 04:12:09.339,TRACE_INSPECT_SOURCE,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,65.0,58.0,50.0,50.0,player3@gmail.com,safe
2,2,m3_namchat_askroomate,CH1_M2_R0_BB_3,2026-05-31 04:13:04.033,TRACE_ASK_PERSON,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,65.0,61.0,56.0,55.0,player3@gmail.com,safe
1,3,m3_namchat_Mai,CH1_M3_R2_BB_1,2026-05-31 04:13:12.530,TRACE_ASK_PERSON,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,70.0,63.0,56.0,55.0,player3@gmail.com,safe
2,3,m3_namchat_borrowmoney,CH1_M3_R2_BB_1_A,2026-05-31 04:13:27.562,TRACE_REFUSE_RISKY_REQUEST,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,70.0,48.0,48.0,48.0,player3@gmail.com,safe
2,3,m3_classgroup,CH1_M3_R0_BB_2,2026-05-31 04:14:04.357,TRACE_WARN_OTHERS,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,70.0,53.0,48.0,51.0,player3@gmail.com,safe
3,3,m4_email_scholarship_askroomate,CH1_M3_R0_BB_5,2026-05-31 04:14:45.611,TRACE_ASK_PERSON,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,75.0,55.0,48.0,51.0,player3@gmail.com,safe
1,4,m4_email_scholarship,CH1_M4_R3_BB_1,2026-05-31 04:15:03.754,TRACE_INSPECT_SOURCE,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,80.0,57.0,48.0,51.0,player3@gmail.com,safe
2,4,m4_email_scholarship,CH1_M4_R3_BB_2,2026-05-31 04:15:23.124,TRACE_REFUSE_RISKY_REQUEST,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,50.0,80.0,60.0,54.0,56.0,player3@gmail.com,safe
1,4,m4_classgroup,CH1_M4_R0_BB_0,2026-05-31 04:15:27.646,TRACE_WARN_OTHERS,a38abb6afdad4b429171a280b3849522,Phcnngo3Fddhr78h6wLbEE8qeW22,2026-05-31 03:50:52.202,2026-05-31 04:15:39.906,58.0,80.0,60.0,54.0,56.0,player3@gmail.com,safe
1,0,m0_guard,CH1_M0_R0_BB_3,2026-05-31 08:49:40.718,TRACE_ASK_PERSON,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,60.0,40.0,56.0,40.0,player4@gmail.com,safe
1,0,m0_linh_askgroup,CH1_M0_R0_BB_4,2026-05-31 08:50:50.813,TRACE_ASK_PERSON,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,60.0,43.0,56.0,47.0,player4@gmail.com,safe
2,0,m1_roommate_askdoc,CH1_M0_R0_BB_13,2026-05-31 08:56:44.594,TRACE_ASK_PERSON,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,60.0,46.0,62.0,52.0,player4@gmail.com,safe
1,1,m1_link_freedoc,CH1_M1_R2_BB_2,2026-05-31 08:56:54.644,TRACE_OPEN_UNVERIFIED_LINK,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,65.0,48.0,62.0,52.0,player4@gmail.com,risky
1,1,m2_shipper_call,CH1_M1_R0_BB_3,2026-05-31 08:59:00.230,TRACE_TRANSFER_MONEY,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,58.0,65.0,48.0,62.0,52.0,player4@gmail.com,risky
2,2,m2_shipper_call,CH1_M2_R1_BB_3,2026-05-31 09:00:11.570,TRACE_IGNORE_RED_FLAG,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,58.0,70.0,50.0,62.0,52.0,player4@gmail.com,risky
1,2,m3_namchat_borrowmoney,CH1_M2_R0_BB_3,2026-05-31 09:00:32.052,TRACE_TRANSFER_MONEY,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,58.0,70.0,55.0,62.0,55.0,player4@gmail.com,risky
1,3,m4_email_scholarship,CH1_M3_R0_BB_5,2026-05-31 09:02:02.526,TRACE_OPEN_UNVERIFIED_FORM,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,58.0,70.0,58.0,68.0,60.0,player4@gmail.com,risky
1,4,m4_scholarship_form,CH1_M4_R1_BB_1,2026-05-31 09:02:08.267,TRACE_FILL_BASIC_INFO,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,50.0,50.0,50.0,50.0,player4@gmail.com,neutral
1,4,m4_form_bankaccount,CH1_M4_R1_BB_2,2026-05-31 09:02:11.989,TRACE_FILL_SENSITIVE_INFO,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,50.0,52.0,50.0,50.0,player4@gmail.com,neutral
1,4,m4_form_banklogin,CH1_M4_R1_BB_4,2026-05-31 09:02:16.496,TRACE_SUBMIT_CREDENTIAL,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,55.0,54.0,50.0,50.0,player4@gmail.com,neutral
1,4,m4_otp_bankauth,CH1_M4_R1_BB_5,2026-05-31 09:02:20.845,TRACE_SUBMIT_AUTH_CODE,c744bcf748414ed7bd32c5842db8ca65,cx0jXpRTPFb30Gsm6QOvt3Hh6KJ3,2026-05-31 08:49:15.899,2026-05-31 09:02:48.867,50.0,60.0,56.0,50.0,50.0,player4@gmail.com,neutral
1,0,m0_email_checkin,CH1_M0_R0_BB_1,2026-05-31 11:27:45.331,TRACE_READ_RELEVANT_INFO,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,65.0,58.0,50.0,50.0,player13@gmail.com,safe
1,0,m0_guard,CH1_M0_R0_BB_3,2026-05-31 11:29:08.443,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,65.0,61.0,56.0,55.0,player13@gmail.com,safe
1,0,m0_linh_askgroup,CH1_M0_R0_BB_4,2026-05-31 11:30:18.635,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,65.0,64.0,62.0,55.0,player13@gmail.com,safe
2,0,m1_roommate_askdoc,CH1_M0_R0_BB_13,2026-05-31 11:35:51.885,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,65.0,67.0,68.0,60.0,player13@gmail.com,safe
1,1,m1_link_freedoc,CH1_M1_R2_BB_2,2026-05-31 11:36:06.383,TRACE_OPEN_UNVERIFIED_LINK,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,65.0,72.0,68.0,63.0,player13@gmail.com,risky
3,1,m2_shipper_call,CH1_M1_R0_BB_3,2026-05-31 11:38:34.843,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,65.0,75.0,68.0,70.0,player13@gmail.com,safe
1,2,m2_shipper_call,CH1_M2_TC_1,2026-05-31 11:39:01.241,TRACE_TRANSFER_MONEY,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,70.0,77.0,68.0,70.0,player13@gmail.com,risky
1,2,m2_app_checkorder,CH1_M2_R1_BB_3,2026-05-31 11:40:20.420,TRACE_INSPECT_SOURCE,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,75.0,79.0,68.0,70.0,player13@gmail.com,safe
3,2,m3_namchat_borrowmoney,CH1_M2_R0_BB_3,2026-05-31 11:41:04.926,TRACE_DETECT_RED_FLAG,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,50.0,75.0,82.0,74.0,75.0,player13@gmail.com,safe
2,3,m3_namchat_roomate,CH1_M3_TC_1,2026-05-31 11:41:20.189,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,58.0,75.0,82.0,74.0,75.0,player13@gmail.com,safe
1,3,m3_namchat_Mai,CH1_M3_R2_BB_1,2026-05-31 11:41:34.656,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,58.0,80.0,84.0,74.0,75.0,player13@gmail.com,safe
2,3,m3_namchat_borrowmoney,CH1_M3_R2_BB_1_A,2026-05-31 11:41:44.975,TRACE_REFUSE_RISKY_REQUEST,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,58.0,80.0,89.0,74.0,78.0,player13@gmail.com,safe
3,3,m4_email_scholarship_askroomate,CH1_M3_R0_BB_5,2026-05-31 11:42:50.880,TRACE_ASK_PERSON,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,58.0,80.0,84.0,74.0,75.0,player13@gmail.com,safe
1,4,m4_email_scholarship,CH1_M4_R3_BB_1,2026-05-31 11:43:04.701,TRACE_INSPECT_SOURCE,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,58.0,80.0,77.0,74.0,71.0,player13@gmail.com,safe
2,4,m4_email_scholarship,CH1_M4_R3_BB_2,2026-05-31 11:43:11.719,TRACE_REFUSE_RISKY_REQUEST,ccaf1b595b9f4c1ba00a9330c339e805,sjbR7vKNWOfZzrhOxDyyO257XKZ2,2026-05-31 11:27:02.331,2026-05-31 11:43:33.987,58.0,80.0,65.0,70.0,65.0,player13@gmail.com,safe
1,0,m0_email_checkin,CH1_M0_R0_BB_1,2026-05-31 10:34:08.158,TRACE_READ_RELEVANT_INFO,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,58.0,80.0,68.0,76.0,70.0,player8@gmail.com,safe
1,0,m0_guard,CH1_M0_R0_BB_3,2026-05-31 10:38:26.322,TRACE_ASK_PERSON,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
1,0,m0_linh_askgroup,CH1_M0_R0_BB_4,2026-05-31 10:39:34.777,TRACE_ASK_PERSON,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
2,0,m1_roommate_askdoc,CH1_M0_R0_BB_13,2026-05-31 10:50:44.230,TRACE_ASK_PERSON,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
2,1,m1_link_freedoc,CH1_M1_R2_BB_2,2026-05-31 10:50:56.250,TRACE_REFUSE_RISKY_REQUEST,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
3,1,m2_shipper_call,CH1_M1_R0_BB_3,2026-05-31 10:54:24.469,TRACE_ASK_PERSON,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
1,2,m2_shipper_call,CH1_M2_TC_1,2026-05-31 10:54:46.751,TRACE_TRANSFER_MONEY,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,risky
1,2,m2_app_checkorder,CH1_M2_R1_BB_3,2026-05-31 11:01:07.300,TRACE_INSPECT_SOURCE,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
2,2,m3_namchat_askroomate,CH1_M2_R0_BB_3,2026-05-31 11:01:41.163,TRACE_ASK_PERSON,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
1,3,m3_namchat_Mai,CH1_M3_R2_BB_1,2026-05-31 11:02:31.525,TRACE_ASK_PERSON,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
2,3,m3_namchat_borrowmoney,CH1_M3_R2_BB_1_A,2026-05-31 11:02:38.794,TRACE_REFUSE_RISKY_REQUEST,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
2,3,m3_classgroup,CH1_M3_R0_BB_2,2026-05-31 11:02:57.095,TRACE_WARN_OTHERS,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
1,3,m4_email_scholarship,CH1_M3_R0_BB_5,2026-05-31 11:04:44.577,TRACE_OPEN_UNVERIFIED_FORM,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,risky
2,4,m4_scholarship_form,CH1_M4_R1_BB_1,2026-05-31 11:04:50.007,TRACE_REFUSE_RISKY_REQUEST,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
1,4,m4_classgroup,CH1_M4_R0_BB_0,2026-05-31 11:05:00.354,TRACE_WARN_OTHERS,d198df74e08c43aba3fb906b67475724,vroJdrAh69TH16ZpHxlCqeIplRw1,2026-05-31 10:33:34.229,2026-05-31 11:05:16.652,,,,,,player8@gmail.com,safe
1,0,m0_email_checkin,CH1_M0_R0_BB_1,2026-05-31 04:26:42.147,TRACE_READ_RELEVANT_INFO,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,safe
1,0,m0_guard,CH1_M0_R0_BB_3,2026-05-31 04:27:42.546,TRACE_ASK_PERSON,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,safe
1,0,m0_linh_askgroup,CH1_M0_R0_BB_4,2026-05-31 04:28:33.456,TRACE_ASK_PERSON,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,safe
1,0,m1_link_freedoc,CH1_M0_R0_BB_13,2026-05-31 04:32:54.668,TRACE_OPEN_UNVERIFIED_LINK,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,risky
1,1,m1_freedoc_login,CH1_M1_R1_BB_1,2026-05-31 04:33:08.646,TRACE_SUBMIT_CREDENTIAL,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,neutral
1,1,m1_account_warning,CH1_M1_R1_BB_2,2026-05-31 04:33:17.601,TRACE_IGNORE_RED_FLAG,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,risky
2,1,m2_shipper_call,CH1_M1_R0_BB_3,2026-05-31 04:35:02.092,TRACE_DELAY_ACTION,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,safe
2,2,m2_shipper_call,CH1_M2_R2_BB_1,2026-05-31 04:35:10.776,TRACE_REFUSE_RISKY_REQUEST,dd906ffef7ad4fcf8c79ee1f28cd76a3,EOOUznHcdYM3B5Eu7H7303gt3Nl1,2026-05-31 04:26:16.259,2026-05-31 04:37:42.017,,,,,,player5@gmail.com,safe
